"","sesID","sesType","sesPart1Len","sesPart2Len","unlockingTime"
"1",2,"USES",44203,45857,1.654
"2",4,"USES",86924,89731,2.807
"3",6,"USES",2348,22083,19.735
"4",8,"USES",2431,7403,4.972
"5",10,"USES",25442,56720,31.278
"6",12,"USES",153275,157776,4.501
"7",14,"USES",29678,31230,1.552
"8",16,"USES",34500,36708,2.208
"9",18,"USES",15608,17365,1.757
"10",21,"USES",122583,124549,1.966
"11",23,"USES",90413,91761,1.348
"12",25,"USES",58295,60765,2.47
"13",27,"USES",187345,189025,1.68
"14",29,"USES",11050,12508,1.458
"15",32,"USES",327649,329522,1.873
"16",34,"USES",535231,536628,1.397
"17",36,"USES",84341,85705,1.364
"18",38,"USES",30031,31872,1.841
"19",40,"USES",72037,73699,1.662
"20",42,"USES",98969,101346,2.377
"21",45,"USES",59809,62353,2.544
"22",47,"USES",117482,119160,1.678
"23",49,"USES",196895,198353,1.458
"24",51,"USES",2981,5558,2.577
"25",53,"USES",80233,81881,1.648
"26",55,"USES",217172,219041,1.869
"27",57,"USES",73463,75282,1.819
"28",59,"USES",51191,52921,1.73
"29",61,"USES",127415,130026,2.611
"30",63,"USES",230644,231990,1.346
"31",65,"USES",97347,99889,2.542
"32",67,"USES",25164,26469,1.305
"33",69,"USES",20882,22242,1.36
"34",73,"USES",148501,149858,1.357
"35",75,"USES",52408,54358,1.95
"36",79,"USES",125292,127236,1.944
"37",81,"USES",5876,7684,1.808
"38",84,"USES",1907285,1908490,1.205
"39",87,"USES",102778,104350,1.572
"40",91,"USES",81645,86390,4.745
"41",94,"USES",275498,279057,3.559
"42",96,"USES",313379,315161,1.782
"43",98,"USES",254203,255806,1.603
"44",100,"USES",20723,46232,25.509
"45",102,"USES",72223,74674,2.451
"46",105,"USES",16942,21378,4.436
"47",108,"USES",24553,30118,5.565
"48",110,"USES",6161,8130,1.969
"49",112,"USES",71637,74116,2.479
"50",114,"USES",8410,10745,2.335
"51",116,"USES",5954,8333,2.379
"52",118,"USES",39066,41612,2.546
"53",120,"USES",65986,68503,2.517
"54",122,"USES",15160,17606,2.446
"55",126,"USES",83820,85965,2.145
"56",128,"USES",46996,49224,2.228
"57",130,"USES",66701,69409,2.708
"58",132,"USES",7148,11044,3.896
"59",134,"USES",114015,116191,2.176
"60",136,"USES",8413,10129,1.716
"61",138,"USES",377592,379697,2.105
"62",140,"USES",8187,10216,2.029
"63",142,"USES",4927,6397,1.47
"64",144,"USES",151309,152945,1.636
"65",146,"USES",6323,9740,3.417
"66",152,"USES",43397,44832,1.435
"67",155,"USES",28428,30412,1.984
"68",157,"USES",7063,9010,1.947
"69",159,"USES",153526,156291,2.765
"70",161,"USES",19689,21128,1.439
"71",163,"USES",9690,12265,2.575
"72",165,"USES",467314,470307,2.993
"73",167,"USES",65259,67511,2.252
"74",169,"USES",6919,31131,24.212
"75",174,"USES",1093644,1096886,3.242
"76",176,"USES",24471,25787,1.316
"77",179,"USES",728571,730211,1.64
"78",181,"USES",4699,7696,2.997
"79",183,"USES",4425,6020,1.595
"80",185,"USES",9865,11541,1.676
"81",187,"USES",5754,12158,6.404
"82",189,"USES",25655,27130,1.475
"83",191,"USES",10132,11805,1.673
"84",194,"USES",109847,111484,1.637
"85",197,"USES",241956,243129,1.173
"86",201,"USES",67190,68481,1.291
"87",206,"USES",5075,7777,2.702
"88",208,"USES",14551,15643,1.092
"89",211,"USES",242732,246349,3.617
"90",214,"USES",3777,7386,3.609
"91",216,"USES",324268,325499,1.231
"92",218,"USES",362883,364219,1.336
"93",220,"USES",9555,11642,2.087
"94",222,"USES",22592,24498,1.906
"95",224,"USES",288935,290202,1.267
"96",226,"USES",108639,111816,3.177
"97",228,"USES",73158,75799,2.641
"98",230,"USES",52735,54079,1.344
"99",232,"USES",25761,27198,1.437
"100",234,"USES",4165,6548,2.383
"101",236,"USES",132510,133706,1.196
"102",238,"USES",9304,10886,1.582
"103",240,"USES",4768,7316,2.548
"104",243,"USES",118742,120673,1.931
"105",245,"USES",64342,66133,1.791
"106",247,"USES",43306,46144,2.838
"107",249,"USES",323440,327026,3.586
"108",251,"USES",76323,78085,1.762
"109",253,"USES",6970,11327,4.357
"110",255,"USES",32466,35852,3.386
"111",257,"USES",7186,8961,1.775
"112",260,"USES",15905,17243,1.338
"113",262,"USES",224174,227575,3.401
"114",265,"USES",85166,87727,2.561
"115",270,"USES",12291,13599,1.308
"116",272,"USES",308605,309720,1.115
"117",274,"USES",366721,367962,1.241
"118",277,"USES",7550,9294,1.744
"119",281,"USES",160792,162545,1.753
"120",283,"USES",147789,149500,1.711
"121",285,"USES",15048,17808,2.76
"122",287,"USES",145942,159452,13.51
"123",289,"USES",178603,182436,3.833
"124",291,"USES",25209,27074,1.865
"125",294,"USES",266541,266541,0
"126",304,"USES",224151,226083,1.932
"127",309,"USES",91116,95620,4.504
"128",311,"USES",25606,30090,4.484
"129",313,"USES",5722,13770,8.048
"130",315,"USES",41015,43124,2.109
"131",317,"USES",16908,18743,1.835
"132",319,"USES",5852,8958,3.106
"133",321,"USES",366014,367764,1.75
"134",323,"USES",94011,97060,3.049
"135",325,"USES",16035,17873,1.838
"136",327,"USES",346347,348795,2.448
"137",329,"USES",261276,263113,1.837
"138",331,"USES",457611,459063,1.452
"139",333,"USES",6160,8334,2.174
"140",335,"USES",13252,16078,2.826
"141",337,"USES",346615,348199,1.584
"142",339,"USES",88283,89272,0.989
"143",341,"USES",5929,7648,1.719
"144",343,"USES",97018,99522,2.504
"145",345,"USES",502862,504227,1.365
"146",348,"USES",5447,7793,2.346
"147",350,"USES",98365,99915,1.55
"148",352,"USES",90839,92847,2.008
"149",354,"USES",31001,32320,1.319
"150",356,"USES",130810,132545,1.735
"151",358,"USES",4667,6222,1.555
"152",360,"USES",66697,68512,1.815
"153",362,"USES",135586,141265,5.679
"154",364,"USES",6740,8153,1.413
"155",366,"USES",10273,16914,6.641
"156",368,"USES",14981,16439,1.458
"157",371,"USES",10321,12710,2.389
"158",373,"USES",22959,24634,1.675
"159",375,"USES",27605,29229,1.624
"160",378,"USES",28456,30720,2.264
"161",380,"USES",51527,54474,2.947
"162",384,"USES",15529,17110,1.581
"163",386,"USES",11391,13093,1.702
"164",389,"USES",11588,15871,4.283
"165",392,"USES",1013611,1015249,1.638
"166",394,"USES",284555,285786,1.231
"167",396,"USES",19322,20730,1.408
"168",400,"USES",116510,119081,2.571
"169",402,"USES",41039,43255,2.216
"170",407,"USES",17446,47594,30.148
"171",409,"USES",2921910,2923808,1.898
"172",411,"USES",33538,35479,1.941
"173",415,"USES",86633,89534,2.901
"174",417,"USES",164752,167366,2.614
"175",420,"USES",175375,177919,2.544
"176",422,"USES",121676,136132,14.456
"177",424,"USES",153365,154979,1.614
"178",426,"USES",72544,74297,1.753
"179",428,"USES",3244,6152,2.908
"180",430,"USES",179583,186386,6.803
"181",432,"USES",15178,17341,2.163
"182",434,"USES",113580,115394,1.814
"183",436,"USES",86979,89016,2.037
"184",438,"USES",61330,62775,1.445
"185",440,"USES",90611,92116,1.505
"186",442,"USES",11505,12851,1.346
"187",446,"USES",125579,127769,2.19
"188",448,"USES",57584,59128,1.544
"189",450,"USES",20124,21272,1.148
"190",453,"USES",6369,9871,3.502
"191",455,"USES",4258,6208,1.95
"192",457,"USES",7363,9428,2.065
"193",459,"USES",9764,11269,1.505
"194",461,"USES",2958,5968,3.01
"195",463,"USES",221133,223003,1.87
"196",465,"USES",124357,126576,2.219
"197",467,"USES",9873,14677,4.804
"198",469,"USES",121510,122845,1.335
"199",478,"USES",166179,168226,2.047
"200",480,"USES",9586,11327,1.741
"201",482,"USES",2178,5646,3.468
"202",484,"USES",63250,65558,2.308
"203",488,"USES",4021,6328,2.307
"204",491,"USES",795435,800103,4.668
"205",495,"USES",25422,28180,2.758
"206",498,"USES",21128,22229,1.101
"207",500,"USES",3559,9424,5.865
"208",504,"USES",6587,9892,3.305
"209",506,"USES",202851,204056,1.205
"210",508,"USES",439965,441331,1.366
"211",511,"USES",217419,219288,1.869
"212",515,"USES",16241,18431,2.19
"213",518,"USES",270250,275579,5.329
"214",522,"USES",24097,26027,1.93
"215",524,"USES",88094,89545,1.451
"216",526,"USES",256191,257905,1.714
"217",528,"USES",5076,8769,3.693
"218",531,"USES",167667,168967,1.3
"219",533,"USES",178171,180712,2.541
"220",535,"USES",48089,49867,1.778
"221",537,"USES",22816,25417,2.601
"222",539,"USES",209492,211027,1.535
"223",541,"USES",113785,126015,12.23
"224",543,"USES",139447,149262,9.815
"225",545,"USES",41048,43557,2.509
"226",548,"USES",36453,38709,2.256
"227",550,"USES",149444,155452,6.008
"228",552,"USES",16494,18821,2.327
"229",554,"USES",35632,41586,5.954
"230",556,"USES",94124,95786,1.662
"231",558,"USES",21562,23436,1.874
"232",560,"USES",6799,9209,2.41
"233",564,"USES",6819,8853,2.034
"234",566,"USES",9840,11359,1.519
"235",570,"USES",11889,14932,3.043
"236",572,"USES",90498,92066,1.568
"237",574,"USES",37564,39365,1.801
"238",577,"USES",21980,23698,1.718
"239",580,"USES",30154,31641,1.487
"240",582,"USES",50093,51895,1.802
"241",585,"USES",163617,173406,9.789
"242",587,"USES",672746,674175,1.429
"243",589,"USES",27641,29092,1.451
"244",591,"USES",24339,25893,1.554
"245",593,"USES",28615,30488,1.873
"246",595,"USES",18536,20275,1.739
"247",597,"USES",16006,17528,1.522
"248",599,"USES",165875,169782,3.907
"249",601,"USES",174323,178250,3.927
"250",603,"USES",155017,157896,2.879
"251",605,"USES",25528,26948,1.42
"252",607,"USES",34913,35973,1.06
"253",609,"USES",82585,84669,2.084
"254",611,"USES",21549,23063,1.514
"255",613,"USES",109804,119764,9.96
"256",615,"USES",23314,25263,1.949
"257",617,"USES",3699,5618,1.919
"258",619,"USES",92996,94666,1.67
"259",621,"USES",17595,19013,1.418
"260",623,"USES",158856,161041,2.185
"261",625,"USES",8234,9834,1.6
"262",627,"USES",13863,16421,2.558
"263",629,"USES",1633,3345,1.712
"264",631,"USES",486760,506519,19.759
"265",633,"USES",605901,608412,2.511
"266",636,"USES",4960,6147,1.187
"267",639,"USES",535862,538154,2.292
"268",642,"USES",94336,96892,2.556
"269",645,"USES",24876,26465,1.589
"270",647,"USES",90797,92730,1.933
"271",649,"USES",16478,17925,1.447
"272",652,"USES",33338,34744,1.406
"273",654,"USES",1978,3316,1.338
"274",656,"USES",5327,7620,2.293
"275",658,"USES",48608,50927,2.319
"276",661,"USES",13674,15024,1.35
"277",663,"USES",156634,158137,1.503
"278",665,"USES",109416,111375,1.959
"279",667,"USES",64376,65543,1.167
"280",669,"USES",596976,598339,1.363
"281",673,"USES",114602,115782,1.18
"282",675,"USES",58644,60883,2.239
"283",677,"USES",48526,49769,1.243
"284",680,"USES",8432,10483,2.051
"285",682,"USES",110693,112589,1.896
"286",684,"USES",20699,22441,1.742
"287",686,"USES",8586,10614,2.028
"288",688,"USES",14769,16346,1.577
"289",693,"USES",274285,275575,1.29
"290",695,"USES",19410,21303,1.893
"291",697,"USES",16212,17750,1.538
"292",700,"USES",7928,10845,2.917
"293",702,"USES",469181,470827,1.646
"294",704,"USES",25147,26194,1.047
"295",706,"USES",12808,14224,1.416
"296",711,"USES",6461,11298,4.837
"297",713,"USES",55986,57470,1.484
"298",717,"USES",545964,547436,1.472
"299",719,"USES",3351,5680,2.329
"300",721,"USES",252198,255706,3.508
"301",723,"USES",47720,48913,1.193
"302",725,"USES",198247,200210,1.963
"303",727,"USES",4314,7506,3.192
"304",729,"USES",40085,41609,1.524
"305",732,"USES",48625,51043,2.418
"306",734,"USES",144507,145877,1.37
"307",736,"USES",7750,9953,2.203
"308",740,"USES",7251,9673,2.422
"309",742,"USES",12686,14927,2.241
"310",744,"USES",50071,53656,3.585
"311",746,"USES",9116,13208,4.092
"312",748,"USES",11012,12850,1.838
"313",750,"USES",19664,22459,2.795
"314",752,"USES",3859,6162,2.303
"315",754,"USES",16400,17786,1.386
"316",756,"USES",151502,153083,1.581
"317",758,"USES",20196,21489,1.293
"318",760,"USES",27257,28404,1.147
"319",762,"USES",63035,64473,1.438
"320",764,"USES",5038,6990,1.952
"321",766,"USES",3922,5621,1.699
"322",770,"USES",33229,35513,2.284
"323",772,"USES",21947,23287,1.34
"324",774,"USES",25160,26304,1.144
"325",776,"USES",15082,16525,1.443
"326",779,"USES",5613,6912,1.299
"327",781,"USES",6746,8494,1.748
"328",785,"USES",5788,7680,1.892
"329",787,"USES",9060,10387,1.327
"330",789,"USES",278913,281005,2.092
"331",791,"USES",2798,4531,1.733
"332",793,"USES",9289,10652,1.363
"333",795,"USES",6389,7420,1.031
"334",798,"USES",25748,26892,1.144
"335",801,"USES",106777,108612,1.835
"336",803,"USES",43602,45122,1.52
"337",805,"USES",25748,28779,3.031
"338",807,"USES",106320,107696,1.376
"339",809,"USES",46885,48048,1.163
"340",811,"USES",33079,34335,1.256
"341",813,"USES",5095,6421,1.326
"342",816,"USES",60023,61868,1.845
"343",819,"USES",35541,37035,1.494
"344",823,"USES",568141,575678,7.537
"345",826,"USES",29281,30611,1.33
"346",828,"USES",22097,24206,2.109
"347",830,"USES",28589,30727,2.138
"348",832,"USES",12801,14879,2.078
"349",834,"USES",15532,17372,1.84
"350",836,"USES",38473,39906,1.433
"351",838,"USES",306534,307903,1.369
"352",843,"USES",11095,12763,1.668
"353",845,"USES",3475,4993,1.518
"354",847,"USES",6757,7947,1.19
"355",849,"USES",17041,18072,1.031
"356",851,"USES",11604,12845,1.241
"357",853,"USES",240547,249040,8.493
"358",855,"USES",63974,65414,1.44
"359",857,"USES",126511,128554,2.043
"360",861,"USES",3080,4994,1.914
"361",863,"USES",26452,27758,1.306
"362",865,"USES",4665,7661,2.996
"363",867,"USES",40922,42578,1.656
"364",869,"USES",26705,30990,4.285
"365",871,"USES",210002,212657,2.655
"366",876,"USES",24154,25338,1.184
"367",878,"USES",14906,15864,0.958
"368",881,"USES",151812,153844,2.032
"369",883,"USES",398736,400038,1.302
"370",886,"USES",436017,439220,3.203
"371",888,"USES",215173,216300,1.127
"372",894,"USES",69255,70456,1.201
"373",897,"USES",37374,40582,3.208
"374",901,"USES",253878,256669,2.791
"375",903,"USES",53470,55249,1.779
"376",905,"USES",11606,13650,2.044
"377",907,"USES",8851,10438,1.587
"378",909,"USES",32888,34059,1.171
"379",911,"USES",10625,11804,1.179
"380",913,"USES",202999,207580,4.581
"381",915,"USES",23342,26914,3.572
"382",917,"USES",12590,15933,3.343
"383",919,"USES",495656,497745,2.089
"384",923,"USES",15442,18564,3.122
"385",925,"USES",118378,120856,2.478
"386",927,"USES",23518,25289,1.771
"387",929,"USES",40527,42773,2.246
"388",931,"USES",24011,26360,2.349
"389",933,"USES",7784,9263,1.479
"390",935,"USES",91140,92142,1.002
"391",937,"USES",4117,7754,3.637
"392",939,"USES",204276,205454,1.178
"393",941,"USES",26368,28267,1.899
"394",943,"USES",25441,26774,1.333
"395",945,"USES",10234,11295,1.061
"396",947,"USES",2422,3706,1.284
"397",950,"USES",18379,19618,1.239
"398",952,"USES",19559,21411,1.852
"399",956,"USES",28820,30703,1.883
"400",958,"USES",8529,9880,1.351
"401",961,"USES",783791,871000,87.209
"402",963,"USES",150075,151272,1.197
"403",965,"USES",1036862,1039046,2.184
"404",967,"USES",152992,154999,2.007
"405",969,"USES",6788,10049,3.261
"406",971,"USES",128666,131393,2.727
"407",973,"USES",57209,58560,1.351
"408",975,"USES",123941,125016,1.075
"409",977,"USES",156351,157826,1.475
"410",979,"USES",23641,25810,2.169
"411",981,"USES",52009,54276,2.267
"412",983,"USES",10614,11806,1.192
"413",985,"USES",7186,9562,2.376
"414",987,"USES",70426,72313,1.887
"415",989,"USES",16531,17707,1.176
"416",991,"USES",19243,21194,1.951
"417",993,"USES",7256,8892,1.636
"418",996,"USES",19391,21232,1.841
"419",998,"USES",99556,100993,1.437
"420",1000,"USES",73638,74968,1.33
"421",1002,"USES",16368,18046,1.678
"422",1004,"USES",6432,8060,1.628
"423",1006,"USES",82071,83361,1.29
"424",1008,"USES",7076,8238,1.162
"425",1010,"USES",28653,29660,1.007
"426",1012,"USES",22915,24209,1.294
"427",1014,"USES",4073,5474,1.401
"428",1018,"USES",25686,26699,1.013
"429",1020,"USES",12879,15345,2.466
"430",1022,"USES",177988,179163,1.175
"431",1024,"USES",10835,12500,1.665
"432",1026,"USES",106904,110319,3.415
"433",1028,"USES",40271,42761,2.49
"434",1030,"USES",16949,18147,1.198
"435",1032,"USES",26187,28612,2.425
"436",1034,"USES",7361,8719,1.358
"437",1037,"USES",4739,6330,1.591
"438",1040,"USES",26740,28240,1.5
"439",1042,"USES",88455,90065,1.61
"440",1045,"USES",36386,37546,1.16
"441",1048,"USES",5424,8654,3.23
"442",1050,"USES",32946,34218,1.272
"443",1053,"USES",10819,24759,13.94
"444",1055,"USES",18874,21842,2.968
"445",1057,"USES",312344,315622,3.278
"446",1060,"USES",123320,125312,1.992
"447",1063,"USES",41512,847829,806.317
"448",1067,"USES",6668,8689,2.021
"449",1069,"USES",6866,8522,1.656
"450",1071,"USES",6752,8245,1.493
"451",1074,"USES",59790,61073,1.283
"452",1077,"USES",47165,49055,1.89
"453",1079,"USES",9608,11226,1.618
"454",1081,"USES",72779,73895,1.116
"455",1083,"USES",17725,18962,1.237
"456",1085,"USES",87080,89068,1.988
"457",1087,"USES",8157,9408,1.251
"458",1089,"USES",23647,26363,2.716
"459",1092,"USES",2288,3683,1.395
"460",1098,"USES",18884,20203,1.319
"461",1100,"USES",50790,51919,1.129
"462",1102,"USES",9953,10991,1.038
"463",1107,"USES",82719,84485,1.766
"464",1109,"USES",9968,11624,1.656
"465",1112,"USES",223455,225330,1.875
"466",1114,"USES",57783,59059,1.276
"467",1116,"USES",157817,159099,1.282
"468",1120,"USES",7267,9500,2.233
"469",1122,"USES",158069,160481,2.412
"470",1124,"USES",14753,15847,1.094
"471",1126,"USES",12246,13485,1.239
"472",1128,"USES",6587,7964,1.377
"473",1130,"USES",26126,27191,1.065
"474",1133,"USES",5389,6909,1.52
"475",1135,"USES",6208,8527,2.319
"476",1137,"USES",16066,18017,1.951
"477",1139,"USES",521945,523774,1.829
"478",1141,"USES",111132,115750,4.618
"479",1144,"USES",90844,92629,1.785
"480",1146,"USES",10703,11965,1.262
"481",1148,"USES",11953,13260,1.307
"482",1150,"USES",299265,300539,1.274
"483",1152,"USES",45070,46491,1.421
"484",1154,"USES",40458,41632,1.174
"485",1156,"USES",6005,7120,1.115
"486",1158,"USES",4603,5850,1.247
"487",1160,"USES",8830,10458,1.628
"488",1162,"USES",33332,34981,1.649
"489",1164,"USES",5825,7363,1.538
"490",1166,"USES",178019,179384,1.365
"491",1168,"USES",28425,29717,1.292
"492",1170,"USES",37053,38669,1.616
"493",1172,"USES",26483,28011,1.528
"494",1174,"USES",125262,127502,2.24
"495",1177,"USES",6953,8227,1.274
"496",1179,"USES",4857,7427,2.57
"497",1181,"USES",132109,133212,1.103
"498",1183,"USES",26502,27495,0.993
"499",1185,"USES",40736,42972,2.236
"500",1188,"USES",19691,21098,1.407
"501",1193,"USES",3002,6147,3.145
"502",1196,"USES",62983,64336,1.353
"503",1198,"USES",102515,106721,4.206
"504",1200,"USES",9974,13244,3.27
"505",1202,"USES",10924,13192,2.268
"506",1204,"USES",19920,21449,1.529
"507",1206,"USES",20927,22596,1.669
"508",1208,"USES",98863,102026,3.163
"509",1210,"USES",42384,44467,2.083
"510",1213,"USES",64774,66070,1.296
"511",1215,"USES",5570,6629,1.059
"512",1217,"USES",3493,5395,1.902
"513",1219,"USES",20982,23595,2.613
"514",1221,"USES",10243,16127,5.884
"515",1223,"USES",2012,4975,2.963
"516",1225,"USES",33489,35822,2.333
"517",1232,"USES",55302,56252,0.95
"518",1234,"USES",51638,52867,1.229
"519",1236,"USES",67283,68738,1.455
"520",1238,"USES",38644,40569,1.925
"521",1241,"USES",28684,29747,1.063
"522",1243,"USES",79895,81015,1.12
"523",1245,"USES",90644,92481,1.837
"524",1247,"USES",9435,14003,4.568
"525",1249,"USES",44058,46646,2.588
"526",1251,"USES",136895,138187,1.292
"527",1253,"USES",64910,67132,2.222
"528",1255,"USES",47656,48949,1.293
"529",1257,"USES",128942,129932,0.99
"530",1259,"USES",18640,19772,1.132
"531",1261,"USES",18829,24569,5.74
"532",1265,"USES",4244,7609,3.365
"533",1269,"USES",165316,166519,1.203
"534",1271,"USES",48715,49864,1.149
"535",1273,"USES",2361,3702,1.341
"536",1276,"USES",6582,7681,1.099
"537",1280,"USES",730831,732282,1.451
"538",1282,"USES",23923,26586,2.663
"539",1284,"USES",51034,53094,2.06
"540",1286,"USES",181487,182996,1.509
"541",1288,"USES",56216,57638,1.422
"542",1290,"USES",8417,10263,1.846
"543",1292,"USES",96957,98522,1.565
"544",1294,"USES",55783,56698,0.915
"545",1296,"USES",8338,9873,1.535
"546",1298,"USES",1044089,1045178,1.089
"547",1302,"USES",30020,31696,1.676
"548",1304,"USES",14111,97616,83.505
"549",1306,"USES",106851,111445,4.594
"550",1308,"USES",51231,52965,1.734
"551",1311,"USES",15662,17450,1.788
"552",1313,"USES",4932,7010,2.078
"553",1315,"USES",29857,31026,1.169
"554",1317,"USES",337209,338546,1.337
"555",1319,"USES",63232,64811,1.579
"556",1322,"USES",7808,12183,4.375
"557",1325,"USES",9320,24281,14.961
"558",1327,"USES",4926,10540,5.614
"559",1329,"USES",20490,22835,2.345
"560",1334,"USES",6288,8208,1.92
"561",1336,"USES",301879,303048,1.169
"562",1338,"USES",144123,145683,1.56
"563",1340,"USES",5039,7119,2.08
"564",1342,"USES",15735,17535,1.8
"565",1344,"USES",5233,9296,4.063
"566",1347,"USES",4082,6067,1.985
"567",1350,"USES",131558,132945,1.387
"568",1352,"USES",136217,139337,3.12
"569",1354,"USES",77342,79240,1.898
"570",1358,"USES",113137,114414,1.277
"571",1360,"USES",272842,274239,1.397
"572",1362,"USES",32513,34354,1.841
"573",1365,"USES",15656,16809,1.153
"574",1367,"USES",21297,22930,1.633
"575",1369,"USES",4928,7194,2.266
"576",1371,"USES",27844,29345,1.501
"577",1373,"USES",53557,54671,1.114
"578",1375,"USES",133990,135654,1.664
"579",1377,"USES",132051,133235,1.184
"580",1379,"USES",56226,58735,2.509
"581",1383,"USES",69169,70353,1.184
"582",1388,"USES",150834,151900,1.066
"583",1390,"USES",14644,15744,1.1
"584",1401,"USES",12604,14770,2.166
"585",1405,"USES",36816,40014,3.198
"586",1407,"USES",25029,27159,2.13
"587",1410,"USES",123220,213885,90.665
"588",1412,"USES",730659,732016,1.357
"589",1414,"USES",142092,143089,0.997
"590",1416,"USES",298778,299767,0.989
"591",1419,"USES",13361,14334,0.973
"592",1421,"USES",23803,24848,1.045
"593",1423,"USES",10854,12013,1.159
"594",1425,"USES",43056,46167,3.111
"595",1427,"USES",122492,123701,1.209
"596",1429,"USES",5982,7458,1.476
"597",1431,"USES",3665,8150,4.485
"598",1433,"USES",114443,115664,1.221
"599",1435,"USES",8609,11123,2.514
"600",1437,"USES",49236,50345,1.109
"601",1440,"USES",41814,43254,1.44
"602",1442,"USES",248282,253691,5.409
"603",1444,"USES",59489,61877,2.388
"604",1446,"USES",18449,19758,1.309
"605",1449,"USES",151325,153998,2.673
"606",1452,"USES",97495,98735,1.24
"607",1454,"USES",90212,92651,2.439
"608",1458,"USES",21426,25183,3.757
"609",1460,"USES",13036,14791,1.755
"610",1463,"USES",132223,133938,1.715
"611",1465,"USES",56202,57620,1.418
"612",1469,"USES",151053,184277,33.224
"613",1471,"USES",9181,10658,1.477
"614",1473,"USES",34168,35177,1.009
"615",1475,"USES",15982,17124,1.142
"616",1477,"USES",26899,28105,1.206
"617",1479,"USES",2980,5336,2.356
"618",1483,"USES",27820,29200,1.38
"619",1485,"USES",13780,15980,2.2
"620",1487,"USES",10439,11603,1.164
"621",1490,"USES",98850,99968,1.118
"622",1492,"USES",10156,11134,0.978
"623",1495,"USES",9048,11022,1.974
"624",1497,"USES",130936,132179,1.243
"625",1499,"USES",166612,170569,3.957
"626",1501,"USES",77593,79210,1.617
"627",1503,"USES",142073,143209,1.136
"628",1506,"USES",107625,111311,3.686
"629",1508,"USES",14097,15154,1.057
"630",1510,"USES",2142,3129,0.987
"631",1512,"USES",110742,111689,0.947
"632",1515,"USES",23863,27540,3.677
"633",1517,"USES",6982,8169,1.187
"634",1519,"USES",171975,172922,0.947
"635",1521,"USES",7322,8479,1.157
"636",1523,"USES",46186,47391,1.205
"637",1526,"USES",4157,7068,2.911
"638",1528,"USES",141781,142850,1.069
"639",1530,"USES",34701,35664,0.963
"640",1532,"USES",25009,26292,1.283
"641",1534,"USES",3419,4681,1.262
"642",1536,"USES",368801,370675,1.874
"643",1539,"USES",6844,8976,2.132
"644",1541,"USES",95395,96766,1.371
"645",1545,"USES",94126,95931,1.805
"646",1549,"USES",14372,16604,2.232
"647",1551,"USES",845820,847449,1.629
"648",1553,"USES",135728,136893,1.165
"649",1555,"USES",53409,55271,1.862
"650",1557,"USES",17825,19824,1.999
"651",1559,"USES",26724,28165,1.441
"652",1561,"USES",14311,15869,1.558
"653",1563,"USES",89020,90055,1.035
"654",1565,"USES",38585,39553,0.968
"655",1567,"USES",66881,67783,0.902
"656",1569,"USES",5403,7686,2.283
"657",1571,"USES",45452,49059,3.607
"658",1573,"USES",22504,26821,4.317
"659",1575,"USES",27006,29590,2.584
"660",1577,"USES",3202,4215,1.013
"661",1579,"USES",39714,40730,1.016
"662",1581,"USES",37677,40370,2.693
"663",1585,"USES",3889,7054,3.165
"664",1588,"USES",10950,12069,1.119
"665",1590,"USES",13552,15833,2.281
"666",1595,"USES",129159,130685,1.526
"667",1597,"USES",50316,51986,1.67
"668",1599,"USES",75397,76945,1.548
"669",1601,"USES",11766,12813,1.047
"670",1603,"USES",66799,67864,1.065
"671",1605,"USES",13152,14545,1.393
"672",1607,"USES",2263,3879,1.616
"673",1611,"USES",30520,31899,1.379
"674",1613,"USES",173808,175537,1.729
"675",1615,"USES",45803,47432,1.629
"676",1621,"USES",756129,757536,1.407
"677",1625,"USES",26829,29951,3.122
"678",1627,"USES",78340,79606,1.266
"679",1629,"USES",26424,29775,3.351
"680",1631,"USES",15030,16343,1.313
"681",1633,"USES",167651,169464,1.813
"682",1635,"USES",85067,86227,1.16
"683",1637,"USES",26700,28079,1.379
"684",1639,"USES",301794,304845,3.051
"685",1646,"USES",168617,278298,109.681
"686",1649,"USES",59802,61148,1.346
"687",1651,"USES",907027,908817,1.79
"688",1653,"USES",13514,16281,2.767
"689",1655,"USES",20353,23615,3.262
"690",1657,"USES",41233,42214,0.981
"691",1659,"USES",4227,8385,4.158
"692",1661,"USES",18935,20115,1.18
"693",1663,"USES",16154,17540,1.386
"694",1665,"USES",5183,8135,2.952
"695",1668,"USES",24545,27458,2.913
"696",1670,"USES",57750,59092,1.342
"697",1672,"USES",18452,19723,1.271
"698",1675,"USES",7072,8890,1.818
"699",1677,"USES",168940,170441,1.501
"700",1679,"USES",39380,40867,1.487
"701",1681,"USES",24610,26173,1.563
"702",1683,"USES",22561,23623,1.062
"703",1685,"USES",68710,70016,1.306
"704",1687,"USES",92758,94649,1.891
"705",1689,"USES",40714,41819,1.105
"706",1693,"USES",79198,80256,1.058
"707",1695,"USES",13013,14029,1.016
"708",1697,"USES",13075,14266,1.191
"709",1699,"USES",18465,19581,1.116
"710",1701,"USES",4890,5743,0.853
"711",1703,"USES",256247,257678,1.431
"712",1705,"USES",19090,20519,1.429
"713",1707,"USES",5206,6560,1.354
"714",1709,"USES",11432,12841,1.409
"715",1711,"USES",7873,9533,1.66
"716",1713,"USES",20199,21621,1.422
"717",1715,"USES",91259,92909,1.65
"718",1718,"USES",31020,32961,1.941
