"","sesID","sesType","sesPart1Len","sesPart2Len","unlockingTime"
"92",9552,"USES",57688,58533,0.845
"93",9554,"USES",1225,2352,1.127
"94",9556,"USES",7120,7947,0.827
"95",9558,"USES",11142,11697,0.555
"96",9560,"USES",71290,72488,1.198
"97",9565,"USES",1255,2553,1.298
"98",9567,"USES",59301,60327,1.026
"99",9569,"USES",51221,51752,0.531
"100",9571,"USES",15532,16287,0.755
"101",9573,"USES",35617,36428,0.811
"102",9575,"USES",3957,5189,1.232
"103",9577,"USES",55647,56353,0.706
"104",9581,"USES",19185,20170,0.985
"105",9584,"USES",289702,290373,0.671
"106",9587,"USES",174017,174739,0.722
"107",9589,"USES",231423,232113,0.69
"108",9591,"USES",104702,106003,1.301
"109",9593,"USES",87432,88411,0.979
"110",9595,"USES",214258,215664,1.406
"111",9599,"USES",22211,23082,0.871
"112",9601,"USES",40745,41409,0.664
"113",9603,"USES",41457,42573,1.116
"114",9605,"USES",14141,15123,0.982
"115",9607,"USES",24023,24855,0.832
"116",9609,"USES",193274,193888,0.614
"117",9611,"USES",95466,96977,1.511
"118",9613,"USES",3955,5282,1.327
"119",9618,"USES",3183,4046,0.863
"120",9624,"USES",158579,159463,0.884
"121",9627,"USES",428254,431407,3.153
"122",9629,"USES",20127,21026,0.899
"123",9631,"USES",107072,107776,0.704
"124",9634,"USES",6764,8359,1.595
"125",9636,"USES",27294,28033,0.739
"126",9638,"USES",50129,51057,0.928
"127",9640,"USES",71584,73154,1.57
"128",9642,"USES",65861,66733,0.872
"129",9644,"USES",24134,25035,0.901
"130",9646,"USES",20970,22539,1.569
"131",9648,"USES",92284,93142,0.858
"132",9650,"USES",39873,47424,7.551
"133",9653,"USES",19208,21289,2.081
"134",9655,"USES",118003,118619,0.616
"135",9658,"USES",189505,190503,0.998
"136",9660,"USES",227675,228356,0.681
"137",9662,"USES",51472,53004,1.532
"138",9664,"USES",36782,37417,0.635
"139",9666,"USES",30008,31084,1.076
"140",9668,"USES",4012,5142,1.13
"141",9670,"USES",72066,72711,0.645
"142",9672,"USES",24601,25192,0.591
"143",9674,"USES",101861,104497,2.636
"144",9676,"USES",332686,333457,0.771
"145",9678,"USES",17119,18154,1.035
"146",9680,"USES",240285,258180,17.895
"147",9683,"USES",7004,9152,2.148
"148",9685,"USES",3512,4242,0.73
"149",9687,"USES",1548,2399,0.851
"150",9689,"USES",6801,7779,0.978
"151",9691,"USES",29972,32083,2.111
"152",9694,"USES",75053,76311,1.258
"153",9696,"USES",23283,23965,0.682
"154",9698,"USES",42484,42946,0.462
"155",9700,"USES",45812,46691,0.879
"156",9702,"USES",24195,25356,1.161
"157",9704,"USES",190905,191387,0.482
"158",9706,"USES",59730,60592,0.862
"159",9708,"USES",1821,2725,0.904
"160",9710,"USES",149120,149712,0.592
"161",9712,"USES",377610,378740,1.13
"162",9714,"USES",20217,21097,0.88
"163",9716,"USES",15660,16628,0.968
"164",9718,"USES",12172,13370,1.198
"165",9720,"USES",60666,61335,0.669
"166",9723,"USES",11056,11713,0.657
"167",9725,"USES",7461,8721,1.26
"168",9729,"USES",210325,211264,0.939
"169",9732,"USES",77545,81172,3.627
"170",9734,"USES",59121,60294,1.173
"171",9751,"USES",81782,85266,3.484
"172",9753,"USES",3712,4561,0.849
"173",9755,"USES",53462,54939,1.477
"174",9758,"USES",7127,8084,0.957
"175",9761,"USES",137486,138368,0.882
"176",9763,"USES",7786,8722,0.936
"177",9765,"USES",27254,28162,0.908
"178",9767,"USES",6971,8587,1.616
"179",9769,"USES",1995,3061,1.066
"180",9771,"USES",60540,61344,0.804
"181",9773,"USES",78135,79810,1.675
"182",9775,"USES",42016,43065,1.049
"183",9778,"USES",1763,2636,0.873
"184",9780,"USES",63619,64572,0.953
"185",9782,"USES",15553,16501,0.948
"186",9784,"USES",7417,8563,1.146
"187",9786,"USES",5823,6883,1.06
"188",9788,"USES",10637,24936,14.299
"189",9790,"USES",20578,21633,1.055
"190",9792,"USES",57846,59119,1.273
"191",9794,"USES",18780,22296,3.516
"192",9798,"USES",100207,101592,1.385
"193",9800,"USES",278948,279714,0.766
"194",9804,"USES",34703,36158,1.455
"195",9807,"USES",118863,120774,1.911
"196",9809,"USES",57827,58942,1.115
"197",9811,"USES",60315,61189,0.874
"198",9814,"USES",160425,161253,0.828
"199",9816,"USES",53283,54130,0.847
"200",9819,"USES",106869,107909,1.04
"201",9821,"USES",37112,37888,0.776
"202",9823,"USES",88827,91114,2.287
"203",9826,"USES",201220,202555,1.335
"204",9828,"USES",121757,123374,1.617
"205",9831,"USES",20262,21123,0.861
"206",9833,"USES",17861,18577,0.716
"207",9835,"USES",4126,4892,0.766
"208",9837,"USES",71593,72319,0.726
"209",9839,"USES",67724,68954,1.23
"210",9841,"USES",55522,56121,0.599
"211",9844,"USES",128510,129160,0.65
"212",9846,"USES",23264,24427,1.163
"213",9849,"USES",122754,123343,0.589
"214",9851,"USES",81120,82329,1.209
"215",9853,"USES",25447,27593,2.146
"216",9856,"USES",28069,29121,1.052
"217",9859,"USES",29250,38814,9.564
"218",9861,"USES",48605,50494,1.889
"219",9864,"USES",1922,2839,0.917
"220",9866,"USES",14894,15678,0.784
"221",9868,"USES",107094,108263,1.169
"222",9870,"USES",88019,88951,0.932
"223",9872,"USES",118452,119518,1.066
"224",9875,"USES",56478,57434,0.956
"225",9877,"USES",245761,246845,1.084
"226",9879,"USES",96175,97566,1.391
"227",9881,"USES",40279,41255,0.976
"228",9883,"USES",54833,55965,1.132
"229",9885,"USES",26264,27518,1.254
"230",9887,"USES",30650,31781,1.131
"231",9889,"USES",231932,232752,0.82
"232",9891,"USES",101678,104631,2.953
"233",9893,"USES",12922,13731,0.809
"234",9896,"USES",10146,10924,0.778
"235",9900,"USES",33205,34413,1.208
"236",9902,"USES",18408,19576,1.168
"237",9905,"USES",43449,44785,1.336
"238",9907,"USES",31633,33031,1.398
"239",9909,"USES",20552,22084,1.532
"240",9911,"USES",40514,41932,1.418
"241",9913,"USES",20083,21488,1.405
"242",9915,"USES",70071,71731,1.66
"243",9917,"USES",6928,7765,0.837
"244",9919,"USES",41386,42211,0.825
"245",9922,"USES",74711,76027,1.316
"246",9924,"USES",24294,25795,1.501
"247",9926,"USES",3684,4777,1.093
"248",9928,"USES",34075,34747,0.672
"249",9930,"USES",23011,24189,1.178
"250",9932,"USES",94595,95262,0.667
"251",9934,"USES",15592,17335,1.743
"252",9936,"USES",7545,8501,0.956
"253",9938,"USES",16826,40892,24.066
"254",9941,"USES",30390,31350,0.96
"255",9943,"USES",15071,15874,0.803
"256",9945,"USES",86679,87851,1.172
"257",9947,"USES",506704,507491,0.787
"258",9949,"USES",88168,89327,1.159
"259",9951,"USES",21746,22922,1.176
"260",9953,"USES",19839,20915,1.076
"261",9955,"USES",210130,211032,0.902
"262",9957,"USES",65610,66838,1.228
"263",9960,"USES",11466,12485,1.019
"264",9962,"USES",15248,16423,1.175
"265",9964,"USES",17721,18788,1.067
"266",9966,"USES",7043,8408,1.365
"267",9968,"USES",7313,8650,1.337
"268",9970,"USES",14882,16126,1.244
"269",9974,"USES",66965,71126,4.161
"270",9976,"USES",89057,89877,0.82
"271",9978,"USES",4552,5945,1.393
"272",9980,"USES",218240,219486,1.246
"273",9982,"USES",9347,10305,0.958
"274",9984,"USES",90769,91576,0.807
"275",9991,"USES",11872,13359,1.487
"276",9993,"USES",8453,9818,1.365
"277",9995,"USES",69380,71309,1.929
"278",9997,"USES",237706,239257,1.551
"279",9999,"USES",24771,27948,3.177
"280",10001,"USES",255154,256186,1.032
"281",10003,"USES",92188,93427,1.239
"282",10005,"USES",62019,63050,1.031
"283",10007,"USES",48144,49390,1.246
"284",10011,"USES",32547,33810,1.263
"285",10013,"USES",26909,27665,0.756
"286",10015,"USES",69813,71005,1.192
"287",10017,"USES",84009,85121,1.112
"288",10019,"USES",84224,85339,1.115
"289",10021,"USES",168606,169983,1.377
"290",10023,"USES",99441,100506,1.065
"291",10025,"USES",6096,7110,1.014
"292",10027,"USES",151276,152295,1.019
"293",10029,"USES",10640,11758,1.118
"294",10031,"USES",2921,4486,1.565
"295",10033,"USES",40207,41095,0.888
"296",10035,"USES",44587,45514,0.927
"297",10037,"USES",26027,27180,1.153
"298",10039,"USES",64300,66309,2.009
"299",10041,"USES",156949,158161,1.212
"300",10043,"USES",58877,59897,1.02
"301",10045,"USES",86560,87560,1
"302",10047,"USES",119863,120823,0.96
"303",10049,"USES",97313,98721,1.408
"304",10051,"USES",40570,41452,0.882
"305",10053,"USES",6939,8116,1.177
"306",10055,"USES",98256,99030,0.774
"307",10058,"USES",15078,16125,1.047
"308",10062,"USES",122048,123695,1.647
"309",10064,"USES",58353,59264,0.911
"310",10066,"USES",176540,177415,0.875
"311",10068,"USES",82229,83656,1.427
"312",10070,"USES",109482,110730,1.248
"313",10072,"USES",106427,107920,1.493
"314",10074,"USES",19584,19973,0.389
"315",10076,"USES",126588,127897,1.309
"316",10078,"USES",37863,38783,0.92
"317",10080,"USES",54626,56562,1.936
"318",10082,"USES",55894,58360,2.466
"319",10084,"USES",35658,36463,0.805
"320",10086,"USES",70104,71692,1.588
"321",10089,"USES",4055,5160,1.105
"322",10091,"USES",16644,17473,0.829
"323",10093,"USES",55106,56079,0.973
"324",10096,"USES",73065,73856,0.791
"325",10098,"USES",126913,127643,0.73
"326",10100,"USES",32299,32949,0.65
"327",10102,"USES",4812,5752,0.94
"328",10105,"USES",45885,47348,1.463
"329",10107,"USES",9616,10318,0.702
"330",10110,"USES",100110,102332,2.222
"331",10114,"USES",7140,8613,1.473
"332",10116,"USES",8197,9143,0.946
"333",10118,"USES",19486,20867,1.381
"334",10120,"USES",31029,33038,2.009
"335",10122,"USES",13112,14065,0.953
"336",10124,"USES",9442,10482,1.04
"337",10126,"USES",49861,50810,0.949
"338",10128,"USES",92815,94130,1.315
"339",10130,"USES",34864,36693,1.829
"340",10132,"USES",49164,50223,1.059
"341",10134,"USES",24871,26053,1.182
"342",10136,"USES",119473,120405,0.932
"343",10138,"USES",9809,11225,1.416
"344",10140,"USES",144633,146520,1.887
"345",10142,"USES",31533,32584,1.051
"346",10145,"USES",53753,54642,0.889
"347",10147,"USES",17399,19303,1.904
"348",10150,"USES",8446,9541,1.095
"349",10154,"USES",30320,31295,0.975
"350",10157,"USES",55041,57363,2.322
"351",10159,"USES",79768,81203,1.435
"352",10172,"USES",364364,365421,1.057
"353",10174,"USES",99038,101094,2.056
"354",10176,"USES",45161,48279,3.118
"355",10179,"USES",17537,18314,0.777
"356",10181,"USES",151485,165759,14.274
"357",10183,"USES",82324,83865,1.541
"358",10187,"USES",5185,546616,541.431
"359",10189,"USES",12020,13483,1.463
"360",10191,"USES",38389,39841,1.452
"361",10193,"USES",5430,6594,1.164
"362",10195,"USES",37785,38927,1.142
"363",10197,"USES",102854,104217,1.363
"364",10199,"USES",6737,7690,0.953
"365",10201,"USES",209880,211199,1.319
"366",10203,"USES",9659,11059,1.4
"367",10205,"USES",2872,4200,1.328
"368",10207,"USES",85832,87134,1.302
"369",10209,"USES",8749,10267,1.518
"370",10211,"USES",49250,50610,1.36
"371",10214,"USES",34628,35917,1.289
"372",10217,"USES",11431,12402,0.971
"373",10221,"USES",47441,49865,2.424
"374",10223,"USES",63076,63875,0.799
"375",10225,"USES",58524,59756,1.232
"376",10227,"USES",97723,98492,0.769
"377",10229,"USES",2939,3985,1.046
"378",10231,"USES",14872,15868,0.996
"379",10233,"USES",35249,36568,1.319
"380",10235,"USES",27399,29010,1.611
"381",10237,"USES",21470,22372,0.902
"382",10240,"USES",2435,3610,1.175
"383",10242,"USES",7810,9052,1.242
"384",10244,"USES",5846,6977,1.131
"385",10246,"USES",8438,9983,1.545
"386",10248,"USES",10663,12534,1.871
"387",10250,"USES",19669,20709,1.04
"388",10252,"USES",19103,20259,1.156
"389",10256,"USES",16844,18058,1.214
"390",10259,"USES",2084,3202,1.118
"391",10261,"USES",87463,88713,1.25
"392",10263,"USES",5614,7770,2.156
"393",10265,"USES",8300,9199,0.899
"394",10268,"USES",3162,4097,0.935
"395",10270,"USES",15699,17106,1.407
"396",10272,"USES",45221,46473,1.252
"397",10274,"USES",2398,4826,2.428
"398",10277,"USES",178248,179831,1.583
"399",10279,"USES",60836,61609,0.773
"400",10283,"USES",39632,40682,1.05
"401",10285,"USES",43512,45250,1.738
"402",10288,"USES",42440,43349,0.909
"403",10290,"USES",52898,54592,1.694
"404",10292,"USES",16016,17438,1.422
"405",10295,"USES",9340,10077,0.737
"406",10298,"USES",4309,5162,0.853
"407",10300,"USES",10098,24084,13.986
"408",10302,"USES",139726,142440,2.714
"409",10304,"USES",36792,38830,2.038
"410",10306,"USES",166268,169393,3.125
"411",10308,"USES",7917,9062,1.145
"412",10312,"USES",5239,6220,0.981
"413",10314,"USES",22335,23698,1.363
"414",10316,"USES",19383,20349,0.966
"415",10318,"USES",323933,324963,1.03
"416",10320,"USES",108033,109440,1.407
"417",10323,"USES",52180,53063,0.883
"418",10325,"USES",167065,168393,1.328
"419",10327,"USES",3878,385642,381.764
"420",10329,"USES",17803,19396,1.593
"421",10332,"USES",151949,152882,0.933
"422",10334,"USES",6688,8128,1.44
"423",10336,"USES",9683,10682,0.999
"424",10338,"USES",4310,5241,0.931
"425",10340,"USES",9508,10886,1.378
"426",10342,"USES",8617,9439,0.822
"427",10344,"USES",4000,5183,1.183
"428",10346,"USES",7980,8867,0.887
"429",10349,"USES",4711,6026,1.315
"430",10351,"USES",2538,4580,2.042
"431",10353,"USES",72458,73439,0.981
"432",10355,"USES",12898,14470,1.572
"433",10359,"USES",15354,16239,0.885
"434",10364,"USES",22682,35051,12.369
"435",10366,"USES",104981,120929,15.948
"436",10370,"USES",65684,67663,1.979
"437",10372,"USES",72227,74032,1.805
"438",10374,"USES",45712,46866,1.154
"439",10376,"USES",21363,22393,1.03
"440",10378,"USES",11749,13748,1.999
"441",10380,"USES",3217,5049,1.832
"442",10382,"USES",49798,50614,0.816
"443",10384,"USES",56323,57638,1.315
"444",10387,"USES",10468,11315,0.847
"445",10389,"USES",45732,47302,1.57
"446",10391,"USES",74223,75297,1.074
"447",10393,"USES",112832,114649,1.817
"448",10397,"USES",275985,276878,0.893
"449",10399,"USES",58369,59280,0.911
"450",10401,"USES",5317,12643,7.326
"451",10405,"USES",191394,192194,0.8
"452",10407,"USES",125456,126947,1.491
"453",10409,"USES",62196,63053,0.857
"454",10411,"USES",120131,121363,1.232
"455",10413,"USES",61908,63403,1.495
"456",10416,"USES",33514,34447,0.933
"457",10418,"USES",9898,11277,1.379
"458",10421,"USES",37464,38854,1.39
"459",10424,"USES",13143,14125,0.982
"460",10426,"USES",3892,452910,449.018
"461",10429,"USES",266877,267737,0.86
"462",10431,"USES",51350,52228,0.878
"463",10433,"USES",40289,41604,1.315
"464",10435,"USES",214388,215413,1.025
"465",10437,"USES",76994,77860,0.866
"466",10439,"USES",26542,30943,4.401
"467",10441,"USES",45945,47668,1.723
"468",10444,"USES",35636,36693,1.057
"469",10446,"USES",297658,298630,0.972
"470",10448,"USES",54476,55680,1.204
"471",10450,"USES",158407,159757,1.35
"472",10452,"USES",203579,205085,1.506
"473",10454,"USES",55779,56330,0.551
"474",10456,"USES",26032,26810,0.778
"475",10460,"USES",94108,95084,0.976
"476",10463,"USES",28738,30379,1.641
"477",10465,"USES",29778,30799,1.021
"478",10467,"USES",55633,56669,1.036
"479",10469,"USES",51300,52267,0.967
"480",10471,"USES",101233,102664,1.431
"481",10473,"USES",31571,34431,2.86
"482",10475,"USES",35241,36241,1
"483",10477,"USES",7500,8454,0.954
"484",10480,"USES",16333,32451,16.118
"485",10483,"USES",23718,25712,1.994
"486",10485,"USES",35313,36241,0.928
"487",10487,"USES",16362,17391,1.029
"488",10489,"USES",23406,24263,0.857
"489",10491,"USES",13982,15743,1.761
"490",10493,"USES",4722,6229,1.507
"491",10495,"USES",15880,17241,1.361
"492",10497,"USES",8488,9729,1.241
"493",10499,"USES",10693,12493,1.8
"494",10502,"USES",20808,21837,1.029
"495",10504,"USES",29587,31475,1.888
"496",10506,"USES",4286,5711,1.425
"497",10508,"USES",10812,11681,0.869
"498",10510,"USES",7432,8436,1.004
"499",10512,"USES",9352,11024,1.672
"500",10515,"USES",56734,57887,1.153
"501",10519,"USES",242646,243724,1.078
"502",10521,"USES",2139,3240,1.101
"503",10523,"USES",69282,70497,1.215
"504",10525,"USES",14321,15180,0.859
"505",10527,"USES",59324,60420,1.096
"506",10529,"USES",14108,15072,0.964
"507",10531,"USES",50832,52256,1.424
"508",10533,"USES",71274,71947,0.673
"509",10535,"USES",62873,63758,0.885
"510",10537,"USES",63158,64019,0.861
"511",10539,"USES",24773,25561,0.788
"512",10541,"USES",11243,11977,0.734
"513",10543,"USES",71765,72750,0.985
"514",10545,"USES",16332,17225,0.893
"515",10549,"USES",31863,32754,0.891
"516",10551,"USES",64999,66592,1.593
"517",10553,"USES",22347,23303,0.956
"518",10555,"USES",30980,32017,1.037
"519",10557,"USES",26190,27430,1.24
"520",10559,"USES",7712,8702,0.99
"521",10561,"USES",25197,26614,1.417
"522",10564,"USES",5453,7569,2.116
"523",10567,"USES",13681,14589,0.908
"524",10570,"USES",37584,39109,1.525
"525",10574,"USES",12393,13730,1.337
"526",10576,"USES",152063,153556,1.493
"527",10578,"USES",68446,69531,1.085
"528",10581,"USES",25277,26309,1.032
"529",10583,"USES",80873,82305,1.432
"530",10586,"USES",13943,14826,0.883
"531",10588,"USES",22314,23932,1.618
"532",10590,"USES",4472,5131,0.659
"533",10592,"USES",66882,68069,1.187
"534",10595,"USES",36839,38058,1.219
"535",10599,"USES",3294,4347,1.053
"536",10601,"USES",34879,50559,15.68
"537",10603,"USES",24784,25669,0.885
"538",10605,"USES",165416,166220,0.804
"539",10607,"USES",125769,126392,0.623
"540",10609,"USES",9301,10570,1.269
"541",10611,"USES",7246,8871,1.625
"542",10613,"USES",28326,29115,0.789
"543",10615,"USES",37807,39234,1.427
"544",10623,"USES",76064,76979,0.915
"545",10625,"USES",237289,238173,0.884
"546",10629,"USES",28813,29733,0.92
"547",10633,"USES",18454,19452,0.998
"548",10635,"USES",164657,165377,0.72
"549",10637,"USES",64087,65722,1.635
"550",10640,"USES",9534,10493,0.959
"551",10642,"USES",16194,17359,1.165
"552",10644,"USES",45513,47045,1.532
"553",10646,"USES",11607,12949,1.342
"554",10648,"USES",14422,15347,0.925
"555",10650,"USES",87751,89601,1.85
"556",10652,"USES",34843,36434,1.591
"557",10655,"USES",19382,19884,0.502
"558",10657,"USES",17691,18575,0.884
"559",10659,"USES",27492,29046,1.554
"560",10661,"USES",78104,79362,1.258
"561",10663,"USES",37072,37997,0.925
"562",10665,"USES",35780,37423,1.643
"563",10667,"USES",35797,36658,0.861
"564",10669,"USES",2629,4066,1.437
"565",10672,"USES",4606,5942,1.336
"566",10674,"USES",6140,7005,0.865
"567",10676,"USES",123031,123901,0.87
"568",10678,"USES",8039,8643,0.604
"569",10680,"USES",82171,83358,1.187
"570",10682,"USES",33029,33854,0.825
"571",10684,"USES",10357,11154,0.797
"572",10688,"USES",4930,6372,1.442
"573",10690,"USES",9838,10689,0.851
"574",10692,"USES",15750,20979,5.229
"575",10694,"USES",6925,7797,0.872
"576",10696,"USES",32387,44287,11.9
"577",10698,"USES",6073,21718,15.645
"578",10700,"USES",1793,3074,1.281
"579",10702,"USES",28549,29518,0.969
"580",10704,"USES",164183,166026,1.843
"581",10707,"USES",35150,37249,2.099
"582",10709,"USES",3615,4225,0.61
"583",10711,"USES",99075,99907,0.832
"584",10713,"USES",115639,117381,1.742
"585",10715,"USES",41956,42816,0.86
"586",10717,"USES",5024,6380,1.356
"587",10719,"USES",15449,16240,0.791
"588",10721,"USES",131408,132259,0.851
"589",10723,"USES",4043,5346,1.303
"590",10725,"USES",12557,13917,1.36
"591",10727,"USES",17670,18929,1.259
"592",10729,"USES",1850,3264,1.414
"593",10731,"USES",11435,13960,2.525
"594",10734,"USES",57812,59590,1.778
"595",10736,"USES",12003,13189,1.186
"596",10738,"USES",17955,19093,1.138
"597",10740,"USES",10619,12053,1.434
"598",10742,"USES",11323,11880,0.557
"599",10744,"USES",52460,53248,0.788
"600",10748,"USES",6280,7364,1.084
"601",10750,"USES",30668,32436,1.768
"602",10752,"USES",32092,33422,1.33
"603",10755,"USES",73988,75090,1.102
"604",10759,"USES",57941,59387,1.446
"605",10761,"USES",97308,98275,0.967
"606",10765,"USES",6518,7864,1.346
"607",10767,"USES",15597,16841,1.244
"608",10769,"USES",39597,40780,1.183
"609",10771,"USES",32710,33966,1.256
"610",10774,"USES",65366,66586,1.22
"611",10776,"USES",65393,66560,1.167
"612",10778,"USES",2760,5387,2.627
"613",10780,"USES",138788,139630,0.842
"614",10782,"USES",50935,51827,0.892
"615",10785,"USES",15651,16869,1.218
"616",10787,"USES",94134,95925,1.791
"617",10789,"USES",56948,57947,0.999
"618",10791,"USES",20790,22505,1.715
"619",10793,"USES",91834,92875,1.041
"620",10795,"USES",20015,20992,0.977
"621",10797,"USES",33874,34929,1.055
"622",10800,"USES",62627,64356,1.729
"623",10803,"USES",5446,6729,1.283
"624",10805,"USES",21382,22908,1.526
"625",10807,"USES",206345,208740,2.395
"626",10809,"USES",12627,14554,1.927
"627",10811,"USES",31348,33284,1.936
"628",10814,"USES",25284,42258,16.974
"629",10816,"USES",5163,6152,0.989
"630",10819,"USES",12351,13232,0.881
"631",10821,"USES",7345,10487,3.142
"632",10823,"USES",9908,11038,1.13
"633",10825,"USES",14441,16019,1.578
"634",10828,"USES",66392,67708,1.316
"635",10830,"USES",187500,188977,1.477
"636",10832,"USES",36809,38976,2.167
"637",10843,"USES",45307,46651,1.344
"638",10846,"USES",8987,10529,1.542
"639",10850,"USES",17926,19129,1.203
"640",10852,"USES",85637,86483,0.846
"641",10855,"USES",34166,36837,2.671
"642",10857,"USES",104697,105594,0.897
"643",10859,"USES",6169,7499,1.33
"644",10861,"USES",15327,16813,1.486
"645",10863,"USES",5769,7138,1.369
"646",10865,"USES",26237,27599,1.362
"647",10867,"USES",126520,128515,1.995
"648",10870,"USES",81446,82715,1.269
"649",10873,"USES",6071,7775,1.704
"650",10876,"USES",24751,29901,5.15
"651",10878,"USES",7486,12163,4.677
"652",10880,"USES",35708,47957,12.249
"653",10882,"USES",6123,7612,1.489
"654",10884,"USES",84366,85546,1.18
"655",10886,"USES",63088,63937,0.849
"656",10888,"USES",52268,53457,1.189
"657",10890,"USES",9166,10451,1.285
"658",10892,"USES",19491,20619,1.128
"659",10894,"USES",6535,7814,1.279
"660",10896,"USES",14640,15955,1.315
"661",10898,"USES",36751,38459,1.708
"662",10900,"USES",36528,37870,1.342
"663",10904,"USES",60041,61396,1.355
"664",10906,"USES",32716,34381,1.665
"665",10908,"USES",39620,41006,1.386
"666",10910,"USES",16279,17970,1.691
"667",10912,"USES",20571,22530,1.959
"668",10914,"USES",42332,44353,2.021
"669",10917,"USES",9613,10326,0.713
"670",10919,"USES",2842,4101,1.259
"671",10921,"USES",15610,16296,0.686
"672",10923,"USES",162204,163083,0.879
"673",10927,"USES",73959,75523,1.564
"674",10929,"USES",1745,2980,1.235
"675",10932,"USES",91999,92723,0.724
"676",10935,"USES",108115,109595,1.48
"677",10938,"USES",162660,164088,1.428
"678",10940,"USES",99355,99966,0.611
"679",10943,"USES",20861,21602,0.741
"680",10945,"USES",68860,69724,0.864
"681",10947,"USES",7046,7954,0.908
"682",10949,"USES",139750,141238,1.488
"683",10951,"USES",31762,32487,0.725
"684",10953,"USES",90550,91287,0.737
"685",10956,"USES",32801,33566,0.765
"686",10959,"USES",5993,6827,0.834
"687",10962,"USES",94882,96309,1.427
"688",10965,"USES",16452,18631,2.179
"689",10967,"USES",13025,14770,1.745
"690",10969,"USES",25205,26119,0.914
"691",10971,"USES",33008,35447,2.439
"692",10975,"USES",40854,41742,0.888
"693",10977,"USES",37178,37979,0.801
"694",10979,"USES",5589,6884,1.295
"695",10981,"USES",2046,5181,3.135
"696",10983,"USES",11494,12371,0.877
